MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2,y_pred,y_proba,TARGET
12.0,100000.0,999996.0,1.0,57.0,2.0,0,0.1000004000016,1447,2010,1,15,114570.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2479561377226272,0
27.0,100000.0,350004.0,1.0,47.0,3.0,1,0.2857110204454806,1220,2010,8,30,94470.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.34550907713964,0
38.0,100000.0,324996.0,1.0,57.0,1.0,3,0.3076960947211658,1408,2010,2,23,114570.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.3502959753305337,1
12.0,175000.0,1200000.0,1.0,40.0,2.0,2,0.1458333333333333,1132,2010,11,26,80400.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4970002083417831,0
12.0,200000.0,3999996.0,1.0,29.0,0.0,1,0.05000005000005,377,2012,12,20,58348.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.08785433146581167,0
12.0,300002.4,549996.0,1.0,50.0,0.0,1,0.5454628760936444,1098,2010,12,30,100500.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.7134682919476296,0
32.0,100006.89,750000.0,2.0,29.0,0.0,0,0.13334252,642,2012,3,30,58348.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.3143073503434193,0
17.0,100000.0,600000.0,5.0,49.0,1.0,0,0.1666666666666666,2094,2008,4,8,98392.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3202282970088669,1
12.0,100000.0,399996.0,2.0,45.0,3.0,1,0.2500025000250002,672,2012,2,29,90540.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6002035769771353,1
17.0,201823.17,799992.0,1.0,48.0,1.0,3,0.2522814853148531,366,2012,12,31,96576.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.030117704207380473,0
17.0,100000.7,300000.0,1.0,54.0,0.0,1,0.3333356666666666,279,2013,3,28,108702.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.010242287197741354,0
12.0,100000.0,450000.0,5.0,45.0,1.0,0,0.2222222222222222,1534,2009,10,20,90405.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2418102717157426,1
12.0,100000.0,174996.0,5.0,29.0,0.0,1,0.5714416329516103,1742,2009,3,26,58261.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.45566725690013143,1
53.0,175000.14,549996.0,6.0,84.0,2.0,2,0.3181843867955403,149,2013,8,5,169092.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.023914557029545588,0
17.0,100000.0,1200000.0,1.0,47.0,1.0,0,0.0833333333333333,2107,2008,3,26,94376.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2870564372115838,1
12.0,200000.0,999996.0,1.0,38.0,2.0,1,0.2000008000032,1010,2011,3,28,76418.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6618307007405114,1
43.0,200000.0,5199996.0,1.0,52.0,3.0,0,0.03846156804736,1455,2010,1,7,104520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2841972298353853,1
22.0,206000.0,1200000.0,5.0,41.0,3.0,1,0.1716666666666666,1497,2009,11,26,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33855971901309884,0
33.0,100000.0,549996.0,1.0,62.0,1.0,0,0.1818195041418483,1959,2008,8,21,124496.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.227111509059522,1
27.0,309045.34,1200000.0,2.0,39.0,3.0,3,0.2575377833333334,86,2013,10,7,78507.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.04350161528988075,0
17.0,365549.76,2400000.0,5.0,45.0,3.0,3,0.1523124,520,2012,7,30,90540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.11369427390692655,0
57.0,252576.09,1399992.0,1.0,47.0,1.0,2,0.1804125237858502,958,2011,5,19,94517.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4301700837498346,1
42.0,400000.0,999996.0,1.0,43.0,0.0,0,0.4000016000064,1584,2009,8,31,86387.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4299605854328338,0
62.0,260000.0,650004.0,1.0,30.0,1.0,1,0.3999975384766863,1279,2010,7,2,60300.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.38021473920712995,1
27.0,150000.0,800004.0,1.0,34.0,2.0,0,0.1874990625046874,1442,2010,1,20,68340.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3372425093950862,0
32.0,103090.02,300000.0,2.0,34.0,1.0,1,0.3436334,128,2013,8,26,68442.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004725271799919466,0
12.0,100000.8,800004.0,1.0,36.0,0.0,0,0.125000374998125,1433,2010,1,29,72360.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4904686158160312,1
27.0,144608.47,549996.0,6.0,65.0,0.0,0,0.2629264031011135,187,2013,6,28,130845.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.007731300230238706,0
33.0,120000.96,500004.0,1.0,51.0,1.0,0,0.24,2193,2007,12,31,102357.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.3908482824171245,0
17.0,120639.6,450000.0,2.0,62.0,0.0,1,0.268088,296,2013,3,11,124806.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.17316757595821128,0
20.0,150000.0,429996.0,1.0,74.0,3.0,2,0.3488404543298077,1359,2010,4,13,148740.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.32013834728349183,1
27.0,110000.0,350004.0,1.0,24.0,0.0,3,0.3142821224900287,1392,2010,3,11,48240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.39088248463825354,1
33.0,100000.0,900000.0,1.0,52.0,2.0,2,0.1111111111111111,1895,2008,10,24,104416.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3249437350644429,0
63.0,100000.0,500004.0,1.0,30.0,1.0,1,0.1999984000127999,1342,2010,4,30,60300.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3720049932560028,0
31.0,200000.0,500004.0,1.0,63.0,0.0,1,0.3999968000255998,1281,2010,6,30,126630.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3458327909679675,1
12.0,105563.0,499992.0,2.0,72.0,2.0,3,0.2111293780700491,307,2013,2,28,144936.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.017964623997834984,0
12.0,100800.0,229992.0,1.0,41.0,1.0,1,0.4382761139517896,1752,2009,3,16,82369.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4282555886877835,1
37.0,200000.0,1200000.0,1.0,57.0,2.0,2,0.1666666666666666,1290,2010,6,21,114570.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.30683897090107803,0
22.0,250002.0,1200000.0,1.0,38.0,3.0,0,0.208335,1162,2010,10,27,76380.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4904454186706617,1
34.0,100000.0,450000.0,5.0,45.0,3.0,2,0.2222222222222222,1498,2009,11,25,90405.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.30055707922388525,0
82.0,104744.74,499992.0,2.0,46.0,0.0,1,0.2094928318853101,93,2013,9,30,92598.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004010815898848655,0
45.0,100000.0,6000000.0,1.0,50.0,1.0,3,0.0166666666666666,1407,2010,2,24,100500.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.2582367628290431,0
42.0,125004.0,350004.0,1.0,42.0,1.0,1,0.3571502039976686,1944,2008,9,5,84336.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.423186527637669,1
79.0,101110.59,319992.0,1.0,52.0,0.0,0,0.3159784932123303,289,2013,3,18,104676.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.01721688037873996,0
12.0,100000.0,500004.0,1.0,30.0,1.0,1,0.1999984000127999,1139,2010,11,19,60300.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.44651785463664717,1
78.0,200000.08,549996.0,6.0,85.0,0.0,1,0.3636391537392999,65,2013,10,28,171105.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004351024807158876,0
12.0,1000000.0,999996.0,1.0,39.0,3.0,1,1.000004000016,644,2012,3,28,78468.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7899918170587514,1
22.0,206180.19,999996.0,1.0,61.0,2.0,3,0.2061810147240589,93,2013,9,30,122793.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0014165603855292824,0
50.0,100000.8,450000.0,1.0,34.0,1.0,0,0.222224,2072,2008,4,30,68272.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4376995028241453,0
17.0,105077.36,499992.0,2.0,64.0,2.0,3,0.2101580825293204,93,2013,9,30,128832.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094,0,0.03126808101358129,0
17.0,300000.19,7500000.0,1.0,61.0,0.0,2,0.0400000253333333,124,2013,8,30,122793.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0005528108966617629,0
17.0,100000.43,499992.0,2.0,44.0,3.0,0,0.200004060064961,427,2012,10,31,88528.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.09516576487250117,0
31.0,100000.0,999996.0,1.0,64.0,3.0,1,0.1000004000016,1399,2010,3,4,128640.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2461545503632459,0
12.0,100000.0,650004.0,1.0,23.0,0.0,0,0.1538452071064178,1345,2010,4,27,46230.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.38530404721283235,1
27.0,135000.0,650004.0,1.0,36.0,3.0,1,0.207691029593664,1219,2010,8,31,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3455579073556427,0
41.0,199999.0,800004.0,1.0,54.0,0.0,0,0.2499975000124999,1395,2010,3,8,108540.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.21950419607795496,1
12.0,100000.0,1500000.0,1.0,35.0,3.0,0,0.0666666666666666,939,2011,6,7,70385.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4328134452329895,1
32.0,108356.73,549996.0,6.0,66.0,0.0,2,0.1970136691903213,511,2012,8,8,132792.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4231164317801941,1
27.0,124741.2,4500000.0,1.0,46.0,2.0,3,0.0277202666666666,84,2013,10,9,92598.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.024663464937875648,0
17.0,123915.53,600000.0,1.0,60.0,3.0,3,0.2065258833333333,188,2013,6,27,120780.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.003261197895753361,0
17.0,299962.8,499992.0,2.0,39.0,3.0,1,0.5999351989631834,642,2012,3,30,78468.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.39950470970882274,0
12.0,150000.0,300000.0,5.0,23.0,0.0,0,0.5,2225,2007,11,29,46161.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4695503931576195,0
15.0,100000.0,549996.0,6.0,70.0,1.0,0,0.1818195041418483,1771,2009,2,25,140630.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.253864172100029,0
75.0,100019.88,1249992.0,1.0,33.0,3.0,0,0.080016416105063,76,2013,10,17,66429.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.09376571816615702,0
12.0,162001.2,549996.0,1.0,62.0,0.0,0,0.2945497785438439,1034,2011,3,4,124682.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.6222740824896879,1
27.0,100000.0,200004.0,5.0,21.0,0.0,1,0.499990000199996,1405,2010,2,26,42210.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.310580651992267,0
12.0,500010.0,999996.0,1.0,51.0,0.0,1,0.5000120000480002,1020,2011,3,18,102561.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.8077359340564588,1
50.0,125000.0,300000.0,1.0,44.0,3.0,1,0.4166666666666667,1219,2010,8,31,88440.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.37408593576623184,0
25.0,101273.88,1599996.0,1.0,39.0,3.0,0,0.0632963332408331,383,2012,12,14,78468.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.12262301559230052,0
12.0,217606.0,349992.0,1.0,69.0,1.0,3,0.6217456399003406,308,2013,2,27,138897.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.011737045721578479,0
22.0,100000.0,6289992.0,1.0,39.0,2.0,1,0.0158982714127458,862,2011,8,23,78429.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.40576489452826775,0
12.0,115000.0,249996.0,2.0,59.0,1.0,1,0.4600073601177619,446,2012,10,12,118708.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.22481922037177304,0
12.0,308354.0,549996.0,6.0,74.0,1.0,2,0.5606477138015549,307,2013,2,28,148962.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.013086886023552926,0
12.0,151003.02,500004.0,1.0,47.0,2.0,1,0.3020036239710082,1125,2010,12,3,94470.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4994136246552958,1
12.0,200000.0,163992.0,1.0,38.0,1.0,1,1.219571686423728,646,2012,3,26,76456.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6629446525338962,0
17.0,200000.0,515844.0,1.0,51.0,1.0,0,0.3877141151200751,2102,2008,3,31,102408.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,1,0.5081332376348214,1
12.0,199999.68,799992.0,2.0,49.0,3.0,1,0.2500021000210002,799,2011,10,25,98539.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.46126234179743675,0
91.0,172385.78,499992.0,2.0,53.0,0.0,1,0.3447770764332229,520,2012,7,30,106636.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.6219105969547212,1
22.0,103090.18,799992.0,2.0,43.0,3.0,0,0.1288640136401364,37,2013,11,25,86559.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.00047534722416341004,0
17.0,100000.0,300000.0,1.0,54.0,3.0,1,0.3333333333333333,1440,2010,1,22,108540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29996589635632387,0
17.0,304214.76,900000.0,2.0,54.0,3.0,3,0.3380164,276,2013,3,31,108702.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.11629983142186108,0
17.0,100000.0,1200000.0,1.0,28.0,0.0,2,0.0833333333333333,1829,2008,12,29,56224.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.31977829646236905,0
12.0,200000.0,249996.0,1.0,25.0,0.0,1,0.8000128002048033,555,2012,6,25,50300.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,1,0.592863198220338,1
12.0,100002.0,1500000.0,1.0,53.0,1.0,1,0.066668,1062,2011,2,4,106583.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3304923927222863,1
27.0,100000.0,549996.0,1.0,60.0,0.0,0,0.1818195041418483,1412,2010,2,19,120600.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2725921636345529,1
17.0,309271.68,1719996.0,1.0,44.0,0.0,3,0.1798095344407777,276,2013,3,31,88572.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.0991894093284614,0
17.0,100000.0,549996.0,1.0,58.0,0.0,1,0.1818195041418483,1624,2009,7,22,116522.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2708928290097004,0
27.0,125000.0,600000.0,1.0,24.0,1.0,2,0.2083333333333333,1386,2010,3,17,48240.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.35485301104533834,0
12.0,400000.0,699996.0,1.0,50.0,1.0,0,0.5714318367533529,154,2013,7,31,100650.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.025060515008276593,0
12.0,120000.96,418992.0,2.0,47.0,2.0,2,0.2864039408866995,356,2013,1,10,94611.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5212317332155402,1
17.0,100379.0,699996.0,1.0,46.0,2.0,2,0.143399390853662,1251,2010,7,30,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.36733520568367856,0
22.0,100000.8,999996.0,1.0,35.0,1.0,1,0.1000012000048,1827,2008,12,31,70280.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4468461268234298,1
49.0,100000.99,740004.0,5.0,29.0,0.0,0,0.1351357425094999,1623,2009,7,23,58261.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29054548779771044,0
42.0,100000.0,500004.0,1.0,53.0,2.0,2,0.1999984000127999,1343,2010,4,29,106530.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.300235722811724,0
17.0,100000.0,399996.0,1.0,56.0,1.0,1,0.2500025000250002,1386,2010,3,17,112560.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.27698630342556996,0
27.0,150000.0,549996.0,6.0,62.0,0.0,1,0.2727292562127724,1219,2010,8,31,124620.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.32927358392538514,1
12.0,400000.0,1500000.0,1.0,49.0,1.0,0,0.2666666666666666,1433,2010,1,29,98490.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3103137708851705,0
17.0,149999.91,799992.0,1.0,47.0,2.0,2,0.1875017625176251,44,2013,11,18,94611.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0055240819438623565,0
12.0,100000.0,252360.0,2.0,45.0,2.0,0,0.3962593120938342,659,2012,3,13,90540.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6483313853161831,0
62.0,199999.92,6900000.0,1.0,42.0,1.0,2,0.0289854956521739,223,2013,5,23,84546.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.010189646740931858,0
17.0,130621.75,829992.0,1.0,33.0,0.0,3,0.1573771192975354,378,2012,12,19,66396.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.021936008294091276,0
12.0,100000.0,799992.0,2.0,61.0,3.0,2,0.1250012500125001,544,2012,7,6,122732.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4177044517029184,0
17.0,116156.86,300000.0,1.0,51.0,1.0,0,0.3871895333333333,167,2013,7,18,102663.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.003114152599090363,0
74.0,123633.57,600000.0,1.0,28.0,0.0,3,0.20605595,1107,2010,12,21,56280.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.38313496804826097,0
