MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2
12.0,100000.0,549996.0,1.0,49.0,0.0,1,0.1818195041418483,1555,2009,9,29,98441.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
97.0,103090.73,1899996.0,2.0,33.0,0.0,3,0.05425839317556458,276,2013,3,31,66429.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,499992.0,2.0,23.0,0.0,0,0.2000032000512008,489,2012,8,30,46276.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,108244.63,3399996.0,1.0,56.0,0.0,3,0.03183669333728628,111,2013,9,12,112728.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
23.0,117690.12,999996.0,1.0,56.0,3.0,1,0.11769059076236305,1107,2010,12,21,112560.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
32.0,101017.07,549996.0,1.0,40.0,1.0,2,0.18366873577262383,807,2011,10,17,80440.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
46.0,100000.0,399996.0,1.0,38.0,1.0,2,0.25000250002500024,1584,2009,8,31,76342.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
66.0,555086.0,500004.0,1.0,27.0,3.0,2,1.1101631186950505,1433,2010,1,29,54270.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
34.0,120000.0,928164.0,1.0,60.0,1.0,0,0.1292874966062032,1219,2010,8,31,120600.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,100000.0,999996.0,1.0,43.0,2.0,2,0.1000004000016,916,2011,6,30,86473.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,399996.0,1.0,46.0,2.0,2,0.25000250002500024,369,2012,12,28,92552.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,119999.88,549996.0,1.0,56.0,0.0,0,0.218183186786813,1904,2008,10,15,112448.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
102.0,101316.84,379992.0,1.0,27.0,0.0,2,0.26662887639739785,380,2012,12,17,54324.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
18.0,100000.0,549996.0,6.0,76.0,3.0,2,0.1818195041418483,1381,2010,3,22,152760.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
94.0,100002.44,675024.0,1.0,50.0,0.0,1,0.14814649553201073,824,2011,9,30,100550.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,125152.91,379992.0,2.0,61.0,1.0,3,0.3293566969830944,156,2013,7,29,122793.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
57.0,150773.04,249996.0,1.0,48.0,2.0,0,0.6031018096289541,1066,2011,1,31,96528.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,144658.0,2199996.0,2.0,65.0,3.0,3,0.06575375591591985,307,2013,2,28,130845.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,549996.0,1.0,54.0,0.0,1,0.1818195041418483,1251,2010,7,30,108540.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,240001.92,900000.0,1.0,74.0,0.0,0,0.26666880000000004,93,2013,9,30,148962.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,360000.0,1.0,59.0,3.0,0,0.2777777777777778,2368,2007,7,9,118413.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
30.0,300002.4,3000000.0,1.0,55.0,1.0,3,0.10000080000000001,1742,2009,3,26,110495.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.8,349992.0,1.0,30.0,0.0,1,0.285723102242337,488,2012,8,31,60360.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,399996.0,1.0,28.0,0.0,0,0.25000250002500024,1617,2009,7,29,56252.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
66.0,150000.0,799992.0,1.0,27.0,1.0,0,0.18750187501875018,1454,2010,1,8,54270.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,200000.0,549996.0,6.0,67.0,0.0,1,0.3636390082836966,276,2013,3,31,134871.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,999996.0,1.0,48.0,0.0,2,0.1000004000016,1500,2009,11,23,96432.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
58.0,200000.0,600000.0,1.0,37.0,2.0,1,0.3333333333333333,1409,2010,2,22,74370.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
46.0,200000.0,600000.0,1.0,49.0,1.0,1,0.3333333333333333,1220,2010,8,30,98490.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,200000.0,549996.0,1.0,53.0,0.0,2,0.3636390082836966,813,2011,10,11,106583.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
19.0,300000.0,150000.0,1.0,65.0,0.0,3,2.0,1499,2009,11,24,130585.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
77.0,131339.0,279996.0,1.0,25.0,2.0,1,0.4690745582079744,1097,2010,12,31,50250.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
27.0,100000.39,1099992.0,1.0,39.0,2.0,0,0.09091010661895722,169,2013,7,16,78507.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,135000.0,549996.0,1.0,41.0,0.0,2,0.24545633059149521,723,2012,1,9,82492.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
9.0,100000.0,2258004.0,1.0,50.0,0.0,1,0.044286901174665765,1766,2009,3,2,100450.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
21.0,120000.96,300000.0,1.0,64.0,2.0,0,0.4000032,1626,2009,7,20,128576.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,999996.0,2.0,44.0,3.0,0,0.1000004000016,124,2013,8,30,88572.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
30.0,100000.0,549996.0,6.0,65.0,0.0,0,0.1818195041418483,1329,2010,5,13,130650.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,123693.6,499992.0,1.0,46.0,0.0,3,0.24739115825853214,335,2013,1,31,92598.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
22.0,209999.65,549996.0,6.0,79.0,1.0,3,0.38182032232961693,93,2013,9,30,159027.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
65.0,100513.55,312816.0,1.0,40.0,2.0,2,0.3213184427906501,1066,2011,1,31,80440.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
21.0,100000.0,999996.0,1.0,63.0,1.0,0,0.1000004000016,1470,2009,12,23,126567.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
88.0,151304.53,1099992.0,2.0,43.0,0.0,3,0.13755057309507707,616,2012,4,25,86516.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,299973.84,799992.0,1.0,71.0,1.0,2,0.37497104971049716,282,2013,3,25,142923.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,148031.96,900000.0,1.0,47.0,0.0,3,0.16447995555555556,276,2013,3,31,94611.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,122980.32,399996.0,1.0,46.0,2.0,3,0.3074538745387454,124,2013,8,30,92598.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
100.0,100378.73,1200000.0,1.0,30.0,0.0,2,0.08364894166666666,279,2013,3,28,60390.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,300002.4,600000.0,1.0,42.0,3.0,1,0.500004,916,2011,6,30,84462.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,900000.0,1.0,30.0,1.0,2,0.1111111111111111,845,2011,9,9,60330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
65.0,200000.0,450000.0,1.0,28.0,1.0,1,0.4444444444444444,1240,2010,8,10,56280.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,103090.02,399996.0,2.0,38.0,0.0,1,0.2577276272762728,36,2013,11,26,76494.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,500000.0,4500000.0,2.0,44.0,2.0,2,0.1111111111111111,276,2013,3,31,88572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.8,999996.0,1.0,55.0,3.0,0,0.10000120000480002,1972,2008,8,8,110440.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
34.0,300001.0,549996.0,6.0,61.0,3.0,2,0.5454603306205863,1377,2010,3,26,122610.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
32.0,111358.68,349992.0,1.0,42.0,0.0,0,0.31817492971267913,488,2012,8,31,84504.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
85.0,100000.9,300000.0,2.0,45.0,0.0,0,0.3333363333333333,313,2013,2,22,90585.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,100000.0,999996.0,1.0,45.0,2.0,1,0.1000004000016,1524,2009,10,30,90405.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,121999.85,499992.0,2.0,28.0,2.0,1,0.24400360405766494,191,2013,6,24,56364.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,150000.0,714804.0,1.0,36.0,3.0,3,0.20984773448385852,1462,2009,12,31,72324.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,450000.0,1.0,22.0,0.0,0,0.2222222222222222,2091,2008,4,11,44176.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,111703.38,600000.0,2.0,45.0,0.0,2,0.1861723,253,2013,4,23,90585.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,158882.64,900000.0,1.0,40.0,1.0,3,0.1765362666666667,276,2013,3,31,80520.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,230000.0,360000.0,1.0,25.0,2.0,1,0.6388888888888888,651,2012,3,21,50300.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,135889.74,3000000.0,1.0,47.0,1.0,0,0.045296579999999996,979,2011,4,28,94517.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,103240.0,999996.0,1.0,35.0,2.0,1,0.10324041296165185,1463,2009,12,30,70315.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,399996.0,5.0,43.0,3.0,1,0.25000250002500024,1462,2009,12,31,86387.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
46.0,161789.46,800004.0,1.0,59.0,3.0,1,0.2022358138209309,1048,2011,2,18,118649.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
73.0,149999.51,399996.0,1.0,62.0,0.0,3,0.3750025250252503,702,2012,1,30,124744.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,131999.76,799992.0,1.0,26.0,3.0,1,0.16500135001350014,231,2013,5,15,52338.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
40.0,300000.0,1485240.0,1.0,55.0,2.0,0,0.2019875575664539,1434,2010,1,28,110550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,134017.06,2199996.0,2.0,44.0,3.0,2,0.06091695621264766,156,2013,7,29,88572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,100000.0,699996.0,1.0,27.0,0.0,3,0.1428579591883382,1786,2009,2,10,54243.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,400000.0,500004.0,1.0,73.0,1.0,2,0.7999936000511996,1722,2009,4,15,146657.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
27.0,150000.0,300000.0,1.0,68.0,0.0,0,0.5,1395,2010,3,8,136680.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,200000.0,1200000.0,1.0,61.0,0.0,1,0.16666666666666666,875,2011,8,10,122671.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,1250004.0,1.0,41.0,1.0,1,0.0799997440008192,1069,2011,1,28,82451.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,149987.78,549996.0,6.0,64.0,2.0,0,0.27270703786936634,855,2011,8,30,128704.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
32.0,221026.61,799992.0,1.0,49.0,2.0,1,0.2762860253602536,337,2013,1,29,98637.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,120000.96,750000.0,2.0,39.0,3.0,2,0.16000128,736,2011,12,27,78429.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
82.0,150099.04,600000.0,1.0,55.0,0.0,0,0.25016506666666666,295,2013,3,12,110715.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,249996.0,5.0,43.0,2.0,1,0.4000064001024016,2106,2008,3,27,86344.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,120000.96,199992.0,1.0,35.0,1.0,1,0.6000288011520462,287,2013,3,20,70455.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,121183.2,499992.0,1.0,36.0,3.0,3,0.2423702779244468,55,2013,11,7,72468.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
39.0,130000.0,999996.0,1.0,55.0,2.0,3,0.13000052000208,1393,2010,3,10,110550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,1800000.0,1.0,78.0,3.0,3,0.05555555555555555,1405,2010,2,26,156780.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,1550000.0,1200000.0,1.0,28.0,1.0,1,1.2916666666666667,642,2012,3,30,56336.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,100000.41,559992.0,2.0,49.0,0.0,0,0.1785747117815969,154,2013,7,31,98637.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,100000.0,300000.0,1.0,37.0,3.0,0,0.3333333333333333,1660,2009,6,16,74333.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,240000.0,399996.0,2.0,38.0,3.0,1,0.6000060000600006,292,2013,3,15,76494.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
97.0,126937.5,549996.0,1.0,53.0,0.0,1,0.2307971330700587,826,2011,9,28,106583.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
94.0,164965.5,549996.0,1.0,49.0,0.0,2,0.29993945410512074,1069,2011,1,28,98539.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
90.0,199999.74,549996.0,6.0,76.0,0.0,3,0.3636385355529858,96,2013,9,27,152988.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,105150.98,549996.0,6.0,82.0,3.0,1,0.19118499043629408,99,2013,9,24,165066.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
42.0,100000.0,249996.0,1.0,53.0,1.0,3,0.4000064001024016,1351,2010,4,21,106530.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
20.0,100000.0,549996.0,6.0,79.0,1.0,2,0.1818195041418483,1353,2010,4,19,158790.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.8,500004.0,1.0,34.0,2.0,0,0.2,1493,2009,11,30,68306.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
22.0,500000.0,999996.0,1.0,47.0,0.0,0,0.500002000008,642,2012,3,30,94564.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
100.0,100514.31,549996.0,1.0,43.0,0.0,3,0.18275462003360024,1045,2011,2,21,86473.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,1299996.0,1.0,57.0,0.0,1,0.07692331361019572,764,2011,11,29,114627.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,249996.0,1.0,39.0,0.0,1,0.4000064001024016,1454,2010,1,8,78390.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
17.0,121195.32,1500000.0,1.0,39.0,2.0,3,0.08079688,348,2013,1,18,78507.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
22.0,115000.02,499992.0,1.0,41.0,0.0,0,0.23000372005952097,187,2013,6,28,82533.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,499992.0,1.0,35.0,3.0,2,0.2000032000512008,764,2011,11,29,70385.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
91.0,100000.09,549996.0,1.0,51.0,0.0,1,0.18181966777940203,812,2011,10,12,102561.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,120000.96,549996.0,1.0,53.0,0.0,2,0.21818515043745773,1395,2010,3,8,106530.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,123708.12,300000.0,1.0,24.0,0.0,3,0.41236039999999996,254,2013,4,22,48312.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
27.0,150000.0,699996.0,1.0,44.0,2.0,0,0.21428693878250732,1253,2010,7,28,88440.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.06,999996.0,1.0,63.0,1.0,2,0.10000046000184,44,2013,11,18,126819.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,100000.0,350004.0,1.0,36.0,0.0,2,0.28571102044548063,1738,2009,3,30,72324.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
55.0,200272.04,249996.0,1.0,50.0,3.0,1,0.8011009776156419,1043,2011,2,23,100550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,100000.02,399996.0,1.0,24.0,3.0,0,0.25000255002550026,1573,2009,9,11,48216.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,399996.0,1.0,36.0,2.0,0,0.25000250002500024,1527,2009,10,27,72324.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,399996.0,1.0,68.0,0.0,1,0.25000250002500024,1287,2010,6,24,136680.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
95.0,100768.04,549996.0,1.0,49.0,0.0,1,0.18321595066145935,996,2011,4,11,98539.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,100000.0,300000.0,5.0,52.0,3.0,1,0.3333333333333333,1443,2010,1,19,104520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,100390.56,300000.0,2.0,41.0,2.0,0,0.33463519999999997,289,2013,3,18,82533.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
