MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,START_YEAR,START_MONTH,START_DAY,MEMBER_MARITAL_STATUS_D,MEMBER_MARITAL_STATUS_M,MEMBER_MARITAL_STATUS_S,MEMBER_MARITAL_STATUS_Unknown,MEMBER_MARITAL_STATUS_W,MEMBER_GENDER_F,MEMBER_GENDER_M,MEMBER_GENDER_Unknown,MEMBERSHIP_PACKAGE_TYPE-A,MEMBERSHIP_PACKAGE_TYPE-B,PAYMENT_MODE_ANNUAL,PAYMENT_MODE_MONTHLY,PAYMENT_MODE_QUARTERLY,PAYMENT_MODE_SEMI-ANNUAL,PAYMENT_MODE_SINGLE-PREMIUM
28.0,100000.0,5000004.0,1.0,67.0,2.0,1,0.0199999840000128,2010,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
32.0,120008.27,1200000.0,1.0,35.0,1.0,2,0.10000689166666667,2012,3,30,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12.0,146998.0,399996.0,2.0,22.0,0.0,2,0.3674986749867499,2013,2,28,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
27.0,120000.0,1488000.0,1.0,34.0,1.0,1,0.08064516129032258,2008,9,16,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,100002.0,549996.0,4.0,41.0,0.0,0,0.18182314053193113,2008,10,20,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
17.0,123712.08,799992.0,1.0,33.0,0.0,3,0.15464164641646416,2013,10,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
12.0,199900.0,600000.0,2.0,20.0,0.0,0,0.33316666666666667,2013,2,28,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
41.0,100000.0,2160000.0,1.0,54.0,2.0,0,0.046296296296296294,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,164812.38,1500000.0,1.0,54.0,1.0,1,0.10987492,2011,4,25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
54.0,199999.75,799992.0,1.0,51.0,2.0,1,0.2500021875218752,2013,1,31,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
78.0,127440.17,159996.0,1.0,25.0,0.0,2,0.796520975524388,2011,3,22,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
39.0,100002.0,1100004.0,1.0,56.0,3.0,1,0.09091057850698725,2010,1,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,150000.0,499992.0,1.0,50.0,2.0,2,0.30000480007680125,2013,3,7,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,100005.0,549996.0,1.0,56.0,0.0,1,0.1818285951170554,2009,9,22,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22.0,109637.46,1399992.0,2.0,45.0,0.0,3,0.07831291893096533,2012,11,27,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
61.0,115000.22,1200000.0,1.0,43.0,2.0,0,0.09583351666666667,2011,10,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,119997.84,399996.0,1.0,29.0,3.0,1,0.29999759997599973,2008,8,13,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
22.0,100000.0,549996.0,6.0,62.0,0.0,2,0.1818195041418483,2009,11,30,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
85.0,253748.06,549996.0,1.0,39.0,0.0,1,0.46136346446155974,2010,12,13,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
56.0,180000.0,549996.0,6.0,63.0,2.0,3,0.32727510745532695,2010,5,17,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
12.0,200000.0,349992.0,1.0,41.0,3.0,1,0.5714416329516103,2012,3,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,200000.0,1699992.0,1.0,30.0,1.0,1,0.11764761245935275,2011,3,11,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,100000.0,349992.0,2.0,49.0,1.0,1,0.28572081647580516,2013,9,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,300000.0,1.0,28.0,1.0,1,0.3333333333333333,2010,8,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
53.0,100000.0,6500004.0,1.0,30.0,0.0,0,0.015384605917165589,2009,5,20,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
38.0,120000.0,249996.0,1.0,46.0,2.0,3,0.480007680122882,2009,9,17,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
41.0,150000.0,500004.0,1.0,54.0,1.0,3,0.29999760001919984,2010,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,119994.96,600000.0,1.0,54.0,2.0,2,0.19999160000000002,2013,2,18,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,120003.36,249996.0,1.0,55.0,1.0,2,0.48002112033792543,2011,2,21,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17.0,239979.03,900000.0,2.0,47.0,3.0,1,0.26664336666666666,2013,3,30,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
19.0,103999.93,499992.0,2.0,39.0,1.0,1,0.2080031880510088,2013,11,19,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
27.0,120000.96,600000.0,1.0,56.0,0.0,3,0.2000016,2010,3,31,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
72.0,150000.0,549996.0,1.0,62.0,1.0,0,0.27272925621277244,2010,12,16,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,999996.0,5.0,50.0,1.0,1,0.1000004000016,2010,2,22,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.0,249996.0,1.0,36.0,3.0,0,0.4000064001024016,2008,12,15,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
27.0,100000.0,549996.0,6.0,65.0,1.0,3,0.1818195041418483,2010,4,12,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22.0,500000.0,999996.0,1.0,37.0,2.0,0,0.500002000008,2010,1,7,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
32.0,101017.07,549996.0,1.0,40.0,3.0,2,0.18366873577262383,2011,11,15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,499999.99,600000.0,1.0,64.0,1.0,0,0.8333333166666667,2012,3,26,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
82.0,129300.0,1200000.0,1.0,59.0,0.0,1,0.10775,2013,2,27,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,116019.62,999996.0,1.0,37.0,1.0,0,0.11602008408033632,2009,3,9,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
78.0,120617.64,549996.0,1.0,60.0,0.0,0,0.21930639495559967,2011,4,11,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
22.0,131784.24,999996.0,2.0,60.0,3.0,3,0.13178476713906856,2013,7,30,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
21.0,120000.96,600000.0,1.0,64.0,3.0,0,0.2000016,2009,1,23,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
24.0,150000.0,549996.0,6.0,71.0,2.0,1,0.27272925621277244,2010,2,16,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,103090.04,784704.0,2.0,57.0,2.0,1,0.13137442908408775,2013,5,16,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12.0,197994.0,450000.0,2.0,43.0,1.0,1,0.4399866666666667,2013,7,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,900000.0,1.0,41.0,2.0,0,0.1111111111111111,2011,9,20,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
71.0,304650.0,300000.0,1.0,27.0,2.0,0,1.0155,2011,6,27,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,499992.0,2.0,44.0,3.0,1,0.2000032000512008,2012,12,13,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,549996.0,4.0,35.0,2.0,0,0.1818195041418483,2008,2,19,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100002.0,1250004.0,1.0,60.0,2.0,3,0.08000134399569922,2011,3,24,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,1500000.0,1800000.0,1.0,28.0,0.0,0,0.8333333333333334,2012,3,22,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,118837.48,300000.0,2.0,47.0,0.0,3,0.3961249333333333,2012,11,16,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
102.0,137790.72,450000.0,1.0,39.0,0.0,0,0.3062016,2011,8,30,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12.0,199950.0,4999992.0,2.0,51.0,1.0,1,0.039990063984102375,2012,2,27,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,499992.0,2.0,29.0,1.0,1,0.2000032000512008,2013,9,24,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
52.0,2000000.0,54050628.0,1.0,43.0,2.0,1,0.0370023452826487,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
90.0,101550.0,1350000.0,2.0,70.0,0.0,1,0.07522222222222222,2012,3,27,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
16.0,100000.0,500004.0,1.0,68.0,1.0,3,0.1999984000127999,2009,5,25,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
12.0,153845.0,549996.0,1.0,83.0,0.0,1,0.2797202161470265,2010,10,27,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9.0,100000.0,350004.0,1.0,46.0,3.0,1,0.28571102044548063,2009,3,13,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
78.0,500000.47,999996.0,2.0,25.0,2.0,3,0.50000247000988,2012,1,19,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
59.0,100514.79,600000.0,1.0,46.0,1.0,2,0.16752465,2011,4,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
17.0,194579.06,300000.0,2.0,60.0,1.0,2,0.6485968666666666,2013,3,11,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.0,119999.88,380004.0,5.0,46.0,3.0,0,0.3157858338333281,2009,3,31,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
59.0,100000.0,399996.0,1.0,36.0,2.0,1,0.25000250002500024,2010,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,185559.24,799992.0,1.0,61.0,3.0,3,0.23195136951369513,2013,11,25,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
30.0,100000.0,650004.0,1.0,64.0,1.0,2,0.1538452071064178,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100001.76,579996.0,1.0,63.0,3.0,1,0.17241801667597706,2012,3,30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,216000.0,249996.0,1.0,44.0,2.0,1,0.8640138242211876,2008,1,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,109999.92,549996.0,6.0,67.0,1.0,1,0.20000130910042982,2012,3,30,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
96.0,301544.09,549996.0,1.0,63.0,0.0,2,0.5482659692070488,2011,4,29,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
31.0,150001.2,549996.0,1.0,58.0,2.0,0,0.2727314380468222,2008,10,31,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
12.0,200000.0,650004.0,1.0,43.0,2.0,3,0.3076904142128356,2010,12,29,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,107063.16,960000.0,1.0,60.0,3.0,1,0.111524125,2012,12,31,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
42.0,100000.0,279996.0,1.0,53.0,2.0,2,0.3571479592565608,2010,4,12,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
32.0,100016.62,6000000.0,5.0,51.0,3.0,0,0.016669436666666666,2011,9,28,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,200000.0,549996.0,1.0,58.0,0.0,1,0.3636390082836966,2010,12,28,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
60.0,100000.0,499992.0,1.0,34.0,2.0,2,0.2000032000512008,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,107995.44,499992.0,2.0,51.0,1.0,2,0.21599433590937456,2012,2,29,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17.0,100000.0,800004.0,1.0,30.0,2.0,1,0.12499937500312498,2008,3,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17.0,120273.87,469992.0,2.0,56.0,2.0,3,0.2559062069141602,2013,8,19,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
49.0,100000.0,549996.0,1.0,72.0,3.0,2,0.1818195041418483,2010,3,18,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12.0,100000.0,180000.0,1.0,24.0,0.0,0,0.5555555555555556,2009,2,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,500004.0,5.0,39.0,3.0,0,0.1999984000127999,2008,6,19,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
33.0,100000.0,450000.0,1.0,62.0,3.0,1,0.2222222222222222,2010,3,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,200000.0,499992.0,1.0,52.0,1.0,2,0.4000064001024016,2011,9,30,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
56.0,300000.0,579996.0,1.0,39.0,3.0,0,0.5172449465168726,2010,3,26,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17.0,103090.4,480000.0,2.0,46.0,2.0,3,0.21477166666666667,2013,10,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22.0,103090.0,549996.0,6.0,71.0,0.0,3,0.18743772681983142,2013,6,28,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,120000.0,350004.0,1.0,38.0,3.0,0,0.34285322453457673,2008,12,23,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39.0,100373.0,699996.0,1.0,56.0,1.0,2,0.14339081937611073,2010,5,21,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,300000.0,6000000.0,1.0,58.0,3.0,0,0.05,2010,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27.0,249999.76,3499992.0,1.0,46.0,1.0,2,0.07142866612266542,2012,2,15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,800004.0,1.0,73.0,3.0,1,0.12499937500312498,2009,10,27,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
24.0,100000.13,399996.0,5.0,51.0,1.0,1,0.2500028250282503,2009,3,16,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,120273.87,999996.0,1.0,70.0,2.0,3,0.12027435109740439,2013,3,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
42.0,221000.0,900000.0,1.0,42.0,1.0,0,0.24555555555555555,2009,9,8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
41.0,100000.0,549996.0,4.0,43.0,0.0,3,0.1818195041418483,2009,6,8,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
17.0,114998.96,999996.0,1.0,49.0,2.0,3,0.11499941999768,2013,8,29,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
32.0,299999.99,1699992.0,1.0,66.0,0.0,2,0.1764714128066485,2013,2,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,150000.0,549996.0,1.0,43.0,0.0,3,0.27272925621277244,2011,2,18,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,499992.0,2.0,37.0,0.0,1,0.2000032000512008,2012,12,19,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.0,5150004.0,1.0,34.0,3.0,0,0.01941746064663251,2008,10,10,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
54.0,112519.56,499992.0,2.0,51.0,1.0,3,0.22504272068353093,2013,3,28,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,300000.0,34992.0,2.0,25.0,0.0,2,8.573388203017833,2012,2,16,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
22.0,120000.96,900000.0,1.0,43.0,2.0,0,0.13333440000000002,2010,4,20,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
27.0,100000.0,500004.0,1.0,39.0,2.0,3,0.1999984000127999,2010,4,9,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,206001.96,499992.0,2.0,52.0,3.0,2,0.4120105121681947,2013,1,15,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
77.0,360000.35,1200000.0,2.0,26.0,2.0,1,0.30000029166666664,2013,3,31,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,120000.96,453996.0,1.0,25.0,0.0,0,0.2643216239790659,2007,10,31,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
22.0,100000.0,399996.0,1.0,24.0,0.0,0,0.25000250002500024,2010,1,27,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,549996.0,1.0,49.0,0.0,1,0.1818195041418483,2009,9,29,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
97.0,103090.73,1899996.0,2.0,33.0,0.0,3,0.05425839317556458,2013,3,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,499992.0,2.0,23.0,0.0,0,0.2000032000512008,2012,8,30,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
22.0,108244.63,3399996.0,1.0,56.0,0.0,3,0.03183669333728628,2013,9,12,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
23.0,117690.12,999996.0,1.0,56.0,3.0,1,0.11769059076236305,2010,12,21,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
32.0,101017.07,549996.0,1.0,40.0,1.0,2,0.18366873577262383,2011,10,17,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
46.0,100000.0,399996.0,1.0,38.0,1.0,2,0.25000250002500024,2009,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
66.0,555086.0,500004.0,1.0,27.0,3.0,2,1.1101631186950505,2010,1,29,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
34.0,120000.0,928164.0,1.0,60.0,1.0,0,0.1292874966062032,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,100000.0,999996.0,1.0,43.0,2.0,2,0.1000004000016,2011,6,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,399996.0,1.0,46.0,2.0,2,0.25000250002500024,2012,12,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,119999.88,549996.0,1.0,56.0,0.0,0,0.218183186786813,2008,10,15,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
102.0,101316.84,379992.0,1.0,27.0,0.0,2,0.26662887639739785,2012,12,17,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
18.0,100000.0,549996.0,6.0,76.0,3.0,2,0.1818195041418483,2010,3,22,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
94.0,100002.44,675024.0,1.0,50.0,0.0,1,0.14814649553201073,2011,9,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,125152.91,379992.0,2.0,61.0,1.0,3,0.3293566969830944,2013,7,29,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
57.0,150773.04,249996.0,1.0,48.0,2.0,0,0.6031018096289541,2011,1,31,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
12.0,144658.0,2199996.0,2.0,65.0,3.0,3,0.06575375591591985,2013,2,28,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
27.0,100000.0,549996.0,1.0,54.0,0.0,1,0.1818195041418483,2010,7,30,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12.0,240001.92,900000.0,1.0,74.0,0.0,0,0.26666880000000004,2013,9,30,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.0,360000.0,1.0,59.0,3.0,0,0.2777777777777778,2007,7,9,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30.0,300002.4,3000000.0,1.0,55.0,1.0,3,0.10000080000000001,2009,3,26,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.8,349992.0,1.0,30.0,0.0,1,0.285723102242337,2012,8,31,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.0,399996.0,1.0,28.0,0.0,0,0.25000250002500024,2009,7,29,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
66.0,150000.0,799992.0,1.0,27.0,1.0,0,0.18750187501875018,2010,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,200000.0,549996.0,6.0,67.0,0.0,1,0.3636390082836966,2013,3,31,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,999996.0,1.0,48.0,0.0,2,0.1000004000016,2009,11,23,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
58.0,200000.0,600000.0,1.0,37.0,2.0,1,0.3333333333333333,2010,2,22,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
46.0,200000.0,600000.0,1.0,49.0,1.0,1,0.3333333333333333,2010,8,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,200000.0,549996.0,1.0,53.0,0.0,2,0.3636390082836966,2011,10,11,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
19.0,300000.0,150000.0,1.0,65.0,0.0,3,2.0,2009,11,24,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
77.0,131339.0,279996.0,1.0,25.0,2.0,1,0.4690745582079744,2010,12,31,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
27.0,100000.39,1099992.0,1.0,39.0,2.0,0,0.09091010661895722,2013,7,16,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,135000.0,549996.0,1.0,41.0,0.0,2,0.24545633059149521,2012,1,9,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9.0,100000.0,2258004.0,1.0,50.0,0.0,1,0.044286901174665765,2009,3,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
21.0,120000.96,300000.0,1.0,64.0,2.0,0,0.4000032,2009,7,20,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.0,999996.0,2.0,44.0,3.0,0,0.1000004000016,2013,8,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
30.0,100000.0,549996.0,6.0,65.0,0.0,0,0.1818195041418483,2010,5,13,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,123693.6,499992.0,1.0,46.0,0.0,3,0.24739115825853214,2013,1,31,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
22.0,209999.65,549996.0,6.0,79.0,1.0,3,0.38182032232961693,2013,9,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
65.0,100513.55,312816.0,1.0,40.0,2.0,2,0.3213184427906501,2011,1,31,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.0,100000.0,999996.0,1.0,63.0,1.0,0,0.1000004000016,2009,12,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
88.0,151304.53,1099992.0,2.0,43.0,0.0,3,0.13755057309507707,2012,4,25,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,299973.84,799992.0,1.0,71.0,1.0,2,0.37497104971049716,2013,3,25,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
17.0,148031.96,900000.0,1.0,47.0,0.0,3,0.16447995555555556,2013,3,31,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
17.0,122980.32,399996.0,1.0,46.0,2.0,3,0.3074538745387454,2013,8,30,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
100.0,100378.73,1200000.0,1.0,30.0,0.0,2,0.08364894166666666,2013,3,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,300002.4,600000.0,1.0,42.0,3.0,1,0.500004,2011,6,30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100000.0,900000.0,1.0,30.0,1.0,2,0.1111111111111111,2011,9,9,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
65.0,200000.0,450000.0,1.0,28.0,1.0,1,0.4444444444444444,2010,8,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17.0,103090.02,399996.0,2.0,38.0,0.0,1,0.2577276272762728,2013,11,26,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,500000.0,4500000.0,2.0,44.0,2.0,2,0.1111111111111111,2013,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.8,999996.0,1.0,55.0,3.0,0,0.10000120000480002,2008,8,8,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
34.0,300001.0,549996.0,6.0,61.0,3.0,2,0.5454603306205863,2010,3,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
32.0,111358.68,349992.0,1.0,42.0,0.0,0,0.31817492971267913,2012,8,31,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
85.0,100000.9,300000.0,2.0,45.0,0.0,0,0.3333363333333333,2013,2,22,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
12.0,100000.0,999996.0,1.0,45.0,2.0,1,0.1000004000016,2009,10,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,121999.85,499992.0,2.0,28.0,2.0,1,0.24400360405766494,2013,6,24,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.0,150000.0,714804.0,1.0,36.0,3.0,3,0.20984773448385852,2009,12,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.0,450000.0,1.0,22.0,0.0,0,0.2222222222222222,2008,4,11,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,111703.38,600000.0,2.0,45.0,0.0,2,0.1861723,2013,4,23,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
27.0,158882.64,900000.0,1.0,40.0,1.0,3,0.1765362666666667,2013,3,31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
12.0,230000.0,360000.0,1.0,25.0,2.0,1,0.6388888888888888,2012,3,21,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,135889.74,3000000.0,1.0,47.0,1.0,0,0.045296579999999996,2011,4,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,103240.0,999996.0,1.0,35.0,2.0,1,0.10324041296165185,2009,12,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,100000.0,399996.0,5.0,43.0,3.0,1,0.25000250002500024,2009,12,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
46.0,161789.46,800004.0,1.0,59.0,3.0,1,0.2022358138209309,2011,2,18,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
73.0,149999.51,399996.0,1.0,62.0,0.0,3,0.3750025250252503,2012,1,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,131999.76,799992.0,1.0,26.0,3.0,1,0.16500135001350014,2013,5,15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
40.0,300000.0,1485240.0,1.0,55.0,2.0,0,0.2019875575664539,2010,1,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
